user,mode,dt,d_km,slope,t_a,t_b,lat_a,lng_a,lat_b,lng_b,near_frontier,reach_frac
0,cycling,1.0,0.32,3.1,26.0,27.0,51.45435,-0.13577,51.45456,-0.13116,False,0.677
0,cycling,1.0,0.347,2.9,58.0,57.0,51.47515,-0.08727,51.47767,-0.09023,False,0.677
0,cycling,1.0,0.32,3.1,90.0,91.0,51.52752,-0.15863,51.52774,-0.15401,False,0.677
0,cycling,1.0,0.346,2.9,117.0,116.0,51.56194,-0.10177,51.55943,-0.09881,True,0.677
0,cycling,1.0,0.32,3.1,117.0,116.0,51.56194,-0.10177,51.56173,-0.10639,True,0.677
0,cycling,1.0,0.32,3.1,59.0,60.0,51.49045,-0.10039,51.49024,-0.10501,False,0.677
0,cycling,1.0,0.324,3.1,89.0,90.0,51.52307,-0.19725,51.5258,-0.19559,False,0.677
0,cycling,1.0,0.32,3.1,100.0,101.0,51.51123,-0.05186,51.51144,-0.04725,False,0.677
4,cycling,1.0,0.32,3.1,69.0,70.0,51.50536,-0.0061,51.50515,-0.01071,False,0.547
4,cycling,1.0,0.346,2.9,62.0,61.0,51.50661,0.02157,51.50913,0.01862,False,0.547
4,cycling,1.0,0.32,3.1,62.0,63.0,51.50661,0.02157,51.5064,0.01696,False,0.547
4,cycling,1.0,0.346,2.9,87.0,88.0,51.48901,-0.01607,51.49153,-0.01902,False,0.547
4,cycling,1.0,0.32,3.1,87.0,88.0,51.48901,-0.01607,51.48922,-0.01146,False,0.547
4,cycling,1.0,0.346,2.9,71.0,72.0,51.50788,-0.00905,51.51039,-0.012,False,0.547
4,cycling,1.0,0.324,3.1,71.0,70.0,51.50788,-0.00905,51.50515,-0.01071,False,0.547
0,cycling,1.0,0.346,2.9,62.0,63.0,51.48837,-0.08821,51.49088,-0.09116,False,0.677
0,cycling,1.0,0.32,3.1,62.0,63.0,51.48837,-0.08821,51.48858,-0.08359,False,0.677
0,cycling,1.0,0.347,2.9,98.0,97.0,51.54009,-0.17344,51.53758,-0.17048,False,0.677
3,walking,1.0,0.32,3.1,57.0,58.0,51.53973,-0.00756,51.53994,-0.00294,False,0.302
0,cycling,1.0,0.347,2.9,40.0,39.0,51.46705,-0.20429,51.46956,-0.20725,False,0.677
0,cycling,1.0,0.325,3.1,40.0,41.0,51.46705,-0.20429,51.46978,-0.20264,False,0.677
0,cycling,1.0,0.321,3.1,40.0,39.0,51.46705,-0.20429,51.46727,-0.19967,False,0.677
3,walking,1.0,0.346,2.9,93.0,94.0,51.58431,0.04215,51.58683,0.0392,False,0.302
3,walking,1.0,0.346,2.9,50.0,49.0,51.57995,0.00354,51.58246,0.00059,False,0.302
3,walking,1.0,0.346,2.9,117.0,118.0,51.5412,-0.09195,51.53868,-0.08899,True,0.302
0,cycling,1.0,0.347,2.9,26.0,27.0,51.45435,-0.13577,51.45686,-0.13873,False,0.677
0,cycling,1.0,0.324,3.1,31.0,32.0,51.43969,-0.10882,51.43696,-0.11047,False,0.677
0,cycling,1.0,0.325,3.1,23.0,22.0,51.4384,-0.13648,51.43567,-0.13814,False,0.677
0,cycling,1.0,0.321,3.1,23.0,24.0,51.4384,-0.13648,51.43861,-0.13187,False,0.677
1,cycling,1.0,0.346,2.9,81.0,80.0,51.48606,-0.08064,51.48858,-0.08359,False,0.838
1,cycling,1.0,0.324,3.1,81.0,82.0,51.48606,-0.08064,51.48334,-0.0823,False,0.838
1,cycling,1.0,0.32,3.1,81.0,80.0,51.48606,-0.08064,51.48585,-0.08525,False,0.838
1,cycling,1.0,0.32,3.1,102.0,103.0,51.50369,-0.043,51.5039,-0.03839,False,0.838
1,cycling,1.0,0.324,3.1,35.0,36.0,51.51726,-0.1514,51.51453,-0.15306,False,0.838
1,cycling,1.0,0.346,2.9,56.0,55.0,51.52923,-0.12168,51.52672,-0.11872,False,0.838
1,cycling,1.0,0.324,3.1,74.0,73.0,51.47976,-0.10241,51.47703,-0.10407,False,0.838
1,cycling,1.0,0.32,3.1,74.0,75.0,51.47976,-0.10241,51.47997,-0.0978,False,0.838
1,cycling,1.0,0.324,3.1,108.0,109.0,51.54769,-0.00719,51.55041,-0.00552,True,0.838
5,cycling,1.0,0.321,3.1,27.0,28.0,51.49261,-0.22469,51.49283,-0.22007,False,0.783
3,walking,1.0,0.346,2.9,45.0,44.0,51.57974,-0.00107,51.57722,0.00188,False,0.302
4,cycling,1.0,0.324,3.1,61.0,62.0,51.54644,-0.03488,51.54372,-0.03654,False,0.547
4,cycling,1.0,0.324,3.1,75.0,76.0,51.54518,-0.06258,51.54246,-0.06424,False,0.547
4,cycling,1.0,0.32,3.1,75.0,74.0,51.54518,-0.06258,51.54539,-0.05797,False,0.547
4,cycling,1.0,0.324,3.1,52.0,51.0,51.57598,-0.02583,51.5787,-0.02417,False,0.547
0,cycling,1.0,0.321,3.1,97.0,96.0,51.52975,-0.22463,51.52996,-0.22001,False,0.677
0,cycling,1.0,0.347,2.9,26.0,25.0,51.44334,-0.20071,51.44083,-0.19775,False,0.677
0,cycling,1.0,0.325,3.1,26.0,27.0,51.44334,-0.20071,51.44607,-0.19906,False,0.677
0,cycling,1.0,0.32,3.1,109.0,110.0,51.55125,-0.10379,51.55146,-0.09917,True,0.677
3,walking,1.0,0.346,2.9,86.0,85.0,51.58662,0.03458,51.58914,0.03163,False,0.302
0,cycling,1.0,0.324,3.1,55.0,56.0,51.4697,-0.09059,51.47243,-0.08893,False,0.677
4,cycling,1.0,0.324,3.1,64.0,65.0,51.57473,-0.05354,51.57745,-0.05188,False,0.547
4,cycling,1.0,0.346,2.9,61.0,60.0,51.50913,0.01862,51.51164,0.01567,False,0.547
4,cycling,1.0,0.32,3.1,61.0,62.0,51.50913,0.01862,51.50892,0.01401,False,0.547
4,cycling,1.0,0.32,3.1,61.0,60.0,51.50913,0.01862,51.50933,0.02323,False,0.547
0,cycling,1.0,0.321,3.1,41.0,40.0,51.46367,-0.21979,51.46388,-0.21518,False,0.677
0,cycling,1.0,0.325,3.1,12.0,11.0,51.42158,-0.15564,51.42432,-0.15398,False,0.677
4,cycling,1.0,0.324,3.1,13.0,14.0,51.56357,0.0519,51.56629,0.05357,False,0.547
4,cycling,1.0,0.32,3.1,13.0,12.0,51.56357,0.0519,51.56378,0.05652,False,0.547
4,cycling,1.0,0.346,2.9,108.0,107.0,51.47518,-0.02898,51.47769,-0.03193,False,0.547
4,cycling,1.0,0.346,2.9,61.0,62.0,51.54644,-0.03488,51.54896,-0.03784,False,0.547
0,cycling,1.0,0.346,2.9,62.0,63.0,51.48606,-0.08064,51.48858,-0.08359,False,0.677
0,cycling,1.0,0.324,3.1,93.0,94.0,51.50369,-0.043,51.50641,-0.04134,False,0.677
0,cycling,1.0,0.32,3.1,93.0,92.0,51.50369,-0.043,51.5039,-0.03839,False,0.677
0,cycling,1.0,0.32,3.1,94.0,93.0,51.52923,-0.12168,51.52902,-0.1263,False,0.677
3,walking,1.0,0.346,2.9,48.0,49.0,51.57536,-0.03969,51.57787,-0.04264,False,0.302
3,walking,1.0,0.32,3.1,48.0,47.0,51.54518,-0.00423,51.54538,0.00038,False,0.302
4,cycling,1.0,0.32,3.1,94.0,93.0,51.56697,-0.10769,51.56718,-0.10307,False,0.547
4,cycling,1.0,0.32,3.1,24.0,25.0,51.53528,0.07049,51.53507,0.06588,False,0.547
4,cycling,1.0,0.324,3.1,31.0,30.0,51.53405,0.04282,51.53677,0.04448,False,0.547
4,cycling,1.0,0.346,2.9,10.0,9.0,51.5648,0.07959,51.56732,0.07664,False,0.547
4,cycling,1.0,0.324,3.1,10.0,9.0,51.5648,0.07959,51.56208,0.07792,False,0.547
4,cycling,1.0,0.32,3.1,10.0,9.0,51.5648,0.07959,51.5646,0.07497,False,0.547
3,walking,1.0,0.32,3.1,52.0,53.0,51.55902,-0.04966,51.55881,-0.05428,False,0.302
3,walking,1.0,0.32,3.1,35.0,34.0,51.55021,-0.01014,51.55,-0.01475,False,0.302
0,cycling,1.0,0.324,3.1,105.0,104.0,51.53793,-0.21966,51.5352,-0.22132,False,0.677
0,cycling,1.0,0.321,3.1,105.0,106.0,51.53793,-0.21966,51.53815,-0.21504,False,0.677
0,cycling,1.0,0.347,2.9,28.0,27.0,51.45205,-0.1282,51.45456,-0.13116,False,0.677
0,cycling,1.0,0.324,3.1,30.0,29.0,51.46814,-0.18121,51.4654,-0.18286,False,0.677
4,cycling,1.0,0.346,2.9,59.0,60.0,51.50682,0.02618,51.50933,0.02323,False,0.547
4,cycling,1.0,0.324,3.1,59.0,58.0,51.50682,0.02618,51.50954,0.02784,False,0.547
4,cycling,1.0,0.324,3.1,94.0,95.0,51.56697,-0.10769,51.56969,-0.10603,False,0.547
0,cycling,1.0,0.324,3.1,86.0,87.0,51.52693,-0.1141,51.5242,-0.11576,False,0.677
0,cycling,1.0,0.347,2.9,36.0,35.0,51.46159,-0.2076,51.4641,-0.21056,False,0.677
0,cycling,1.0,0.321,3.1,36.0,37.0,51.46159,-0.2076,51.46137,-0.21221,False,0.677
3,walking,1.0,0.32,3.1,53.0,52.0,51.54266,-0.00128,51.54245,-0.0059,False,0.302
3,walking,1.0,0.346,2.9,67.0,66.0,51.53827,-0.03987,51.54078,-0.04282,False,0.302
0,cycling,1.0,0.324,3.1,28.0,29.0,51.45205,-0.1282,51.45478,-0.12655,False,0.677
0,cycling,1.0,0.32,3.1,28.0,29.0,51.45205,-0.1282,51.45226,-0.12359,False,0.677
0,cycling,1.0,0.324,3.1,55.0,54.0,51.4697,-0.09059,51.46697,-0.09225,False,0.677
3,walking,1.0,0.346,2.9,57.0,58.0,51.58287,0.00983,51.58539,0.00687,False,0.302
3,walking,1.0,0.324,3.1,104.0,103.0,51.57425,0.05395,51.57697,0.05561,False,0.302
0,cycling,1.0,0.347,2.9,74.0,75.0,51.51496,-0.14382,51.51244,-0.14086,False,0.677
5,cycling,1.0,0.321,3.1,33.0,34.0,51.50332,-0.22269,51.5031,-0.22731,False,0.783
5,cycling,1.0,0.325,3.1,39.0,40.0,51.42848,-0.17834,51.43121,-0.17669,False,0.783
5,cycling,1.0,0.321,3.1,39.0,38.0,51.42848,-0.17834,51.42869,-0.17373,False,0.783
1,cycling,1.0,0.347,2.9,90.0,91.0,51.45205,-0.1282,51.44953,-0.12525,False,0.838
1,cycling,1.0,0.324,3.1,90.0,89.0,51.45205,-0.1282,51.45478,-0.12655,False,0.838
1,cycling,1.0,0.32,3.1,90.0,91.0,51.45205,-0.1282,51.45183,-0.13282,False,0.838
1,cycling,1.0,0.32,3.1,90.0,91.0,51.45205,-0.1282,51.45226,-0.12359,False,0.838
5,cycling,1.0,0.347,2.9,33.0,32.0,51.45413,-0.14039,51.45664,-0.14334,False,0.783
5,cycling,1.0,0.321,3.1,33.0,34.0,51.45413,-0.14039,51.45392,-0.145,False,0.783
3,walking,1.0,0.32,3.1,57.0,58.0,51.58518,0.00225,51.58539,0.00687,False,0.302
0,cycling,1.0,0.324,3.1,27.0,26.0,51.45456,-0.13116,51.45183,-0.13282,False,0.677
0,cycling,1.0,0.347,2.9,52.0,51.0,51.47221,-0.09354,51.47473,-0.0965,False,0.677
0,cycling,1.0,0.346,2.9,75.0,76.0,51.48985,-0.05592,51.49236,-0.05887,False,0.677
0,cycling,1.0,0.346,2.9,75.0,76.0,51.48985,-0.05592,51.48733,-0.05296,False,0.677
0,cycling,1.0,0.324,3.1,75.0,74.0,51.48985,-0.05592,51.48712,-0.05758,False,0.677
0,cycling,1.0,0.346,2.9,63.0,64.0,51.48858,-0.08359,51.49109,-0.08655,False,0.677
4,cycling,1.0,0.324,3.1,98.0,99.0,51.56676,-0.11231,51.56948,-0.11065,False,0.547
4,cycling,1.0,0.346,2.9,94.0,93.0,51.48608,-0.02234,51.48859,-0.02529,False,0.547
4,cycling,1.0,0.346,2.9,21.0,22.0,51.55813,0.04857,51.55561,0.05152,False,0.547
4,cycling,1.0,0.324,3.1,21.0,22.0,51.55813,0.04857,51.56085,0.05024,False,0.547
0,cycling,1.0,0.347,2.9,43.0,42.0,51.45585,-0.10349,51.45836,-0.10644,False,0.677
3,walking,1.0,0.346,2.9,91.0,92.0,51.56027,-0.08033,51.56278,-0.08329,False,0.302
3,walking,1.0,0.32,3.1,59.0,58.0,51.5412,-0.03359,51.54141,-0.02897,False,0.302
0,cycling,1.0,0.324,3.1,92.0,93.0,51.52944,-0.11706,51.53217,-0.1154,False,0.677
3,walking,1.0,0.346,2.9,116.0,115.0,51.51878,-0.06073,51.52129,-0.06368,True,0.302
3,walking,1.0,0.346,2.9,111.0,112.0,51.54392,-0.09029,51.54643,-0.09325,True,0.302
0,cycling,1.0,0.324,3.1,101.0,100.0,51.54265,-0.118,51.53992,-0.11966,False,0.677
0,cycling,1.0,0.32,3.1,101.0,100.0,51.54265,-0.118,51.54286,-0.11338,False,0.677
4,cycling,1.0,0.324,3.1,57.0,58.0,51.54414,-0.02731,51.54141,-0.02897,False,0.547
4,cycling,1.0,0.324,3.1,48.0,47.0,51.57367,-0.01826,51.5764,-0.01659,False,0.547
4,cycling,1.0,0.32,3.1,48.0,47.0,51.57367,-0.01826,51.57388,-0.01364,False,0.547
5,cycling,1.0,0.346,2.9,101.0,102.0,51.50453,-0.02455,51.50704,-0.0275,False,0.783
5,cycling,1.0,0.324,3.1,101.0,102.0,51.50453,-0.02455,51.5018,-0.02621,False,0.783
1,cycling,1.0,0.32,3.1,68.0,69.0,51.54895,-0.09621,51.54916,-0.09159,False,0.838
1,cycling,1.0,0.346,2.9,88.0,87.0,51.5609,-0.06647,51.56342,-0.06943,False,0.838
1,cycling,1.0,0.346,2.9,88.0,87.0,51.5609,-0.06647,51.55839,-0.06351,False,0.838
1,cycling,1.0,0.324,3.1,88.0,87.0,51.5609,-0.06647,51.55818,-0.06813,False,0.838
1,cycling,1.0,0.324,3.1,120.0,119.0,51.52988,0.00886,51.52715,0.0072,True,0.838
5,cycling,1.0,0.346,2.9,94.0,95.0,51.53471,-0.05999,51.53722,-0.06295,False,0.783
5,cycling,1.0,0.32,3.1,72.0,71.0,51.53132,-0.13388,51.53153,-0.12926,False,0.783
5,cycling,1.0,0.347,2.9,18.0,19.0,51.45908,-0.20463,51.45656,-0.20167,False,0.783
5,cycling,1.0,0.32,3.1,92.0,91.0,51.55731,-0.14501,51.55709,-0.14963,False,0.783
4,cycling,1.0,0.32,3.1,17.0,16.0,51.56337,0.04729,51.56316,0.04267,False,0.547
4,cycling,1.0,0.324,3.1,15.0,16.0,51.55453,0.08676,51.55181,0.0851,False,0.547
4,cycling,1.0,0.346,2.9,34.0,33.0,51.53384,0.0382,51.53132,0.04115,False,0.547
0,cycling,1.0,0.325,3.1,7.0,8.0,51.42956,-0.15528,51.43229,-0.15363,False,0.677
3,walking,1.0,0.324,3.1,36.0,37.0,51.55879,0.00408,51.56151,0.00575,False,0.302
3,walking,1.0,0.32,3.1,36.0,35.0,51.55879,0.00408,51.55858,-0.00053,False,0.302
3,walking,1.0,0.324,3.1,30.0,29.0,51.57305,-0.03211,51.57033,-0.03377,False,0.302
4,cycling,1.0,0.324,3.1,20.0,19.0,51.5382,0.07677,51.54093,0.07843,False,0.547
4,cycling,1.0,0.32,3.1,20.0,21.0,51.5382,0.07677,51.538,0.07215,False,0.547
0,cycling,1.0,0.347,2.9,13.0,12.0,51.44443,-0.17764,51.44191,-0.17468,False,0.677
0,cycling,1.0,0.325,3.1,13.0,14.0,51.44443,-0.17764,51.44716,-0.17599,False,0.677
0,cycling,1.0,0.321,3.1,13.0,14.0,51.44443,-0.17764,51.44421,-0.18226,False,0.677
0,cycling,1.0,0.324,3.1,60.0,61.0,51.45776,-0.06199,51.46049,-0.06033,False,0.677
0,cycling,1.0,0.347,2.9,50.0,51.0,51.45649,-0.08965,51.459,-0.09261,False,0.677
0,cycling,1.0,0.324,3.1,56.0,57.0,51.48602,-0.13897,51.48875,-0.13731,False,0.677
0,cycling,1.0,0.32,3.1,56.0,55.0,51.48602,-0.13897,51.4858,-0.14358,False,0.677
0,cycling,1.0,0.324,3.1,68.0,67.0,51.50864,-0.16561,51.50591,-0.16727,False,0.677
0,cycling,1.0,0.321,3.1,68.0,67.0,51.50864,-0.16561,51.50843,-0.17023,False,0.677
4,cycling,1.0,0.324,3.1,72.0,71.0,51.52444,-0.05279,51.52716,-0.05113,False,0.547
4,cycling,1.0,0.32,3.1,72.0,71.0,51.52444,-0.05279,51.52465,-0.04817,False,0.547
4,cycling,1.0,0.346,2.9,17.0,18.0,51.56337,0.04729,51.56588,0.04434,False,0.547
5,cycling,1.0,0.324,3.1,30.0,31.0,51.45643,-0.14796,51.4537,-0.14961,False,0.783
1,cycling,1.0,0.347,2.9,40.0,39.0,51.51496,-0.14382,51.51747,-0.14678,False,0.838
1,cycling,1.0,0.32,3.1,90.0,91.0,51.45585,-0.10349,51.45606,-0.09888,False,0.838
1,cycling,1.0,0.324,3.1,88.0,87.0,51.45456,-0.13116,51.45729,-0.12951,False,0.838
1,cycling,1.0,0.32,3.1,88.0,89.0,51.45456,-0.13116,51.45478,-0.12655,False,0.838
1,cycling,1.0,0.346,2.9,92.0,93.0,51.48985,-0.05592,51.48733,-0.05296,False,0.838
1,cycling,1.0,0.324,3.1,92.0,91.0,51.48985,-0.05592,51.48712,-0.05758,False,0.838
1,cycling,1.0,0.324,3.1,92.0,93.0,51.48985,-0.05592,51.49257,-0.05426,False,0.838
4,cycling,1.0,0.324,3.1,93.0,92.0,51.48859,-0.02529,51.49132,-0.02363,False,0.547
4,cycling,1.0,0.346,2.9,68.0,69.0,51.51815,-0.01624,51.51563,-0.01329,False,0.547
4,cycling,1.0,0.324,3.1,68.0,67.0,51.51815,-0.01624,51.52087,-0.01458,False,0.547
0,cycling,1.0,0.324,3.1,44.0,43.0,51.45354,-0.09592,51.45082,-0.09758,False,0.677
0,cycling,1.0,0.347,2.9,25.0,24.0,51.4491,-0.13447,51.45162,-0.13743,False,0.677
0,cycling,1.0,0.324,3.1,25.0,26.0,51.4491,-0.13447,51.45183,-0.13282,False,0.677
0,cycling,1.0,0.324,3.1,29.0,30.0,51.43947,-0.11343,51.43674,-0.11508,False,0.677
0,cycling,1.0,0.32,3.1,77.0,76.0,51.48754,-0.04835,51.48733,-0.05296,False,0.677
0,cycling,1.0,0.324,3.1,114.0,115.0,51.55231,-0.08069,51.55503,-0.07903,True,0.677
0,cycling,1.0,0.32,3.1,108.0,109.0,51.55104,-0.10841,51.55125,-0.10379,True,0.677
3,walking,1.0,0.324,3.1,81.0,80.0,51.55772,0.03934,51.555,0.03768,False,0.302
4,cycling,1.0,0.346,2.9,15.0,16.0,51.5782,0.08331,51.58071,0.08036,False,0.547
4,cycling,1.0,0.346,2.9,15.0,16.0,51.5782,0.08331,51.57568,0.08625,False,0.547
4,cycling,1.0,0.324,3.1,15.0,14.0,51.5782,0.08331,51.57548,0.08164,False,0.547
4,cycling,1.0,0.32,3.1,15.0,14.0,51.5782,0.08331,51.57799,0.07869,False,0.547
4,cycling,1.0,0.346,2.9,69.0,70.0,51.57452,-0.05816,51.57703,-0.06112,False,0.547
4,cycling,1.0,0.32,3.1,69.0,70.0,51.57452,-0.05816,51.57431,-0.06278,False,0.547
4,cycling,1.0,0.346,2.9,48.0,49.0,51.56571,-0.01863,51.56823,-0.02158,False,0.547
4,cycling,1.0,0.32,3.1,48.0,47.0,51.56571,-0.01863,51.56592,-0.01401,False,0.547
4,cycling,1.0,0.346,2.9,77.0,76.0,51.54497,-0.0672,51.54246,-0.06424,False,0.547
0,cycling,1.0,0.324,3.1,30.0,29.0,51.46857,-0.17198,51.46584,-0.17363,False,0.677
0,cycling,1.0,0.347,2.9,49.0,48.0,51.48494,-0.16205,51.48746,-0.16501,False,0.677
0,cycling,1.0,0.325,3.1,32.0,31.0,51.42331,-0.11875,51.42604,-0.1171,False,0.677
1,cycling,1.0,0.324,3.1,55.0,56.0,51.47546,-0.19471,51.47273,-0.19636,False,0.838
1,cycling,1.0,0.347,2.9,50.0,51.0,51.48595,-0.19733,51.48846,-0.20029,False,0.838
1,cycling,1.0,0.325,3.1,86.0,87.0,51.4394,-0.17173,51.43667,-0.17338,False,0.838
1,cycling,1.0,0.321,3.1,86.0,85.0,51.4394,-0.17173,51.43918,-0.17634,False,0.838
1,cycling,1.0,0.347,2.9,90.0,91.0,51.45585,-0.10349,51.45333,-0.10053,False,0.838
0,cycling,1.0,0.324,3.1,117.0,118.0,51.50746,-0.01828,51.51018,-0.01661,True,0.677
0,cycling,1.0,0.347,2.9,44.0,45.0,51.45354,-0.09592,51.45606,-0.09888,False,0.677
3,walking,1.0,0.346,2.9,103.0,104.0,51.53429,-0.06923,51.5368,-0.07218,False,0.302
0,cycling,1.0,0.347,2.9,36.0,37.0,51.469,-0.16275,51.47151,-0.16571,False,0.677
0,cycling,1.0,0.347,2.9,90.0,91.0,51.52982,-0.16621,51.52731,-0.16325,False,0.677
4,cycling,1.0,0.346,2.9,12.0,13.0,51.56772,0.08587,51.56521,0.08881,False,0.547
4,cycling,1.0,0.324,3.1,12.0,13.0,51.56772,0.08587,51.57044,0.08753,False,0.547
3,walking,1.0,0.324,3.1,114.0,115.0,51.52588,0.03782,51.52316,0.03616,True,0.302
3,walking,1.0,0.324,3.1,91.0,92.0,51.55541,0.04691,51.55269,0.04524,False,0.302
3,walking,1.0,0.346,2.9,45.0,46.0,51.56172,0.01036,51.56423,0.00741,False,0.302
3,walking,1.0,0.324,3.1,45.0,46.0,51.56172,0.01036,51.56444,0.01203,False,0.302
3,walking,1.0,0.324,3.1,93.0,92.0,51.56551,-0.08163,51.56278,-0.08329,False,0.302
3,walking,1.0,0.324,3.1,103.0,104.0,51.52819,0.03026,51.52547,0.0286,False,0.302
5,cycling,1.0,0.325,3.1,25.0,24.0,51.44421,-0.18226,51.44694,-0.1806,False,0.783
5,cycling,1.0,0.346,2.9,64.0,65.0,51.51939,-0.10523,51.5219,-0.10818,False,0.783
5,cycling,1.0,0.32,3.1,82.0,83.0,51.53574,-0.09527,51.53596,-0.09065,False,0.783
1,cycling,1.0,0.325,3.1,92.0,93.0,51.42956,-0.15528,51.43229,-0.15363,False,0.838
1,cycling,1.0,0.347,2.9,20.0,21.0,51.54045,-0.22263,51.54296,-0.2256,False,0.838
1,cycling,1.0,0.321,3.1,20.0,21.0,51.54045,-0.22263,51.54066,-0.21801,False,0.838
1,cycling,1.0,0.324,3.1,54.0,53.0,51.54265,-0.118,51.53992,-0.11966,False,0.838
1,cycling,1.0,0.324,3.1,54.0,53.0,51.54265,-0.118,51.54538,-0.11634,False,0.838
5,cycling,1.0,0.347,2.9,39.0,40.0,51.51194,-0.20849,51.51445,-0.21145,False,0.783
5,cycling,1.0,0.346,2.9,98.0,99.0,51.56088,-0.12487,51.5634,-0.12783,False,0.783
0,cycling,1.0,0.347,2.9,34.0,33.0,51.46181,-0.20298,51.46432,-0.20594,False,0.677
0,cycling,1.0,0.347,2.9,61.0,62.0,51.4914,-0.19402,51.49392,-0.19698,False,0.677
4,cycling,1.0,0.346,2.9,74.0,73.0,51.55545,-0.06979,51.55294,-0.06684,False,0.547
4,cycling,1.0,0.346,2.9,50.0,51.0,51.57619,-0.02121,51.5787,-0.02417,False,0.547
0,cycling,1.0,0.324,3.1,106.0,107.0,51.53499,-0.22594,51.53772,-0.22428,False,0.677
0,cycling,1.0,0.346,2.9,99.0,100.0,51.54035,-0.11042,51.54286,-0.11338,False,0.677
0,cycling,1.0,0.346,2.9,99.0,100.0,51.54035,-0.11042,51.53783,-0.10747,False,0.677
0,cycling,1.0,0.32,3.1,99.0,98.0,51.54035,-0.11042,51.54014,-0.11504,False,0.677
0,cycling,1.0,0.32,3.1,99.0,100.0,51.54035,-0.11042,51.54056,-0.10581,False,0.677
0,cycling,1.0,0.324,3.1,117.0,116.0,51.50746,-0.01828,51.50473,-0.01994,True,0.677
4,cycling,1.0,0.32,3.1,58.0,57.0,51.51206,0.0249,51.51185,0.02028,False,0.547
4,cycling,1.0,0.32,3.1,58.0,59.0,51.51206,0.0249,51.51226,0.02951,False,0.547
4,cycling,1.0,0.324,3.1,12.0,13.0,51.565,0.0842,51.56228,0.08253,False,0.547
4,cycling,1.0,0.32,3.1,12.0,13.0,51.565,0.0842,51.56521,0.08881,False,0.547
4,cycling,1.0,0.346,2.9,92.0,91.0,51.49132,-0.02363,51.49383,-0.02658,False,0.547
4,cycling,1.0,0.346,2.9,92.0,91.0,51.49132,-0.02363,51.4888,-0.02068,False,0.547
4,cycling,1.0,0.324,3.1,92.0,91.0,51.49132,-0.02363,51.49404,-0.02197,False,0.547
4,cycling,1.0,0.32,3.1,21.0,22.0,51.56065,0.04562,51.56085,0.05024,False,0.547
3,walking,1.0,0.32,3.1,104.0,103.0,51.52171,0.00387,51.5215,-0.00074,False,0.302
3,walking,1.0,0.32,3.1,62.0,61.0,51.5898,-0.01289,51.58959,-0.01751,False,0.302
3,walking,1.0,0.346,2.9,90.0,89.0,51.55252,-0.07607,51.55503,-0.07903,False,0.302
0,cycling,1.0,0.32,3.1,89.0,88.0,51.52399,-0.12038,51.52378,-0.125,False,0.677
1,cycling,1.0,0.346,2.9,60.0,59.0,51.52944,-0.11706,51.53196,-0.12002,False,0.838
1,cycling,1.0,0.32,3.1,60.0,59.0,51.52944,-0.11706,51.52966,-0.11244,False,0.838
1,cycling,1.0,0.347,2.9,92.0,91.0,51.42956,-0.15528,51.43207,-0.15824,False,0.838
1,cycling,1.0,0.325,3.1,92.0,93.0,51.42956,-0.15528,51.42683,-0.15694,False,0.838
1,cycling,1.0,0.324,3.1,100.0,99.0,51.43947,-0.11343,51.4422,-0.11177,False,0.838
1,cycling,1.0,0.324,3.1,94.0,95.0,51.48754,-0.04835,51.48482,-0.05001,False,0.838
1,cycling,1.0,0.32,3.1,94.0,93.0,51.48754,-0.04835,51.48733,-0.05296,False,0.838
1,cycling,1.0,0.324,3.1,81.0,80.0,51.48312,-0.08691,51.48585,-0.08525,False,0.838
1,cycling,1.0,0.32,3.1,81.0,82.0,51.48312,-0.08691,51.48334,-0.0823,False,0.838
1,cycling,1.0,0.346,2.9,103.0,104.0,51.5039,-0.03839,51.50641,-0.04134,False,0.838
4,cycling,1.0,0.32,3.1,42.0,43.0,51.59083,0.0102,51.59063,0.00558,False,0.547
4,cycling,1.0,0.324,3.1,73.0,72.0,51.50767,-0.01366,51.51039,-0.012,False,0.547
4,cycling,1.0,0.346,2.9,32.0,33.0,51.54432,0.03563,51.54683,0.03268,False,0.547
4,cycling,1.0,0.346,2.9,32.0,33.0,51.54432,0.03563,51.5418,0.03858,False,0.547
4,cycling,1.0,0.324,3.1,32.0,31.0,51.54432,0.03563,51.54704,0.0373,False,0.547
0,cycling,1.0,0.347,2.9,25.0,24.0,51.41525,-0.17739,51.41777,-0.18034,False,0.677
0,cycling,1.0,0.321,3.1,25.0,24.0,51.41525,-0.17739,51.41547,-0.17278,False,0.677
0,cycling,1.0,0.347,2.9,11.0,10.0,51.42726,-0.14772,51.42978,-0.15067,False,0.677
3,walking,1.0,0.346,2.9,40.0,41.0,51.57556,-0.03507,51.57808,-0.03802,False,0.302
3,walking,1.0,0.324,3.1,40.0,39.0,51.57556,-0.03507,51.57829,-0.0334,False,0.302
3,walking,1.0,0.346,2.9,45.0,46.0,51.55922,-0.04504,51.55671,-0.04209,False,0.302
0,cycling,1.0,0.347,2.9,95.0,96.0,51.53485,-0.17214,51.53233,-0.16917,False,0.677
4,cycling,1.0,0.32,3.1,32.0,33.0,51.54432,0.03563,51.54411,0.03102,False,0.547
4,cycling,1.0,0.346,2.9,58.0,57.0,51.51206,0.0249,51.51457,0.02195,False,0.547
0,cycling,1.0,0.347,2.9,105.0,104.0,51.54554,-0.17013,51.54303,-0.16717,False,0.677
