idx,lat,lng,driving_o0,cycling_o0,transit_o0,walking_o0,driving_o1,driving_o2,driving_o3,n_modes_anom,n_origins_anom
1560,51.48322,-0.19898,-1.0,0.0,4.0,-1.5,0.5,0.5,1.0,0,0
1561,51.47216,-0.15186,0.5,2.0,11.0,6.0,0.5,3.0,3.5,1,0
1562,51.46683,-0.20891,0.5,-2.0,-4.0,-1.5,0.5,-0.5,0.0,0,0
1563,51.48982,-0.11424,-1.0,-1.0,2.0,,-1.0,0.0,-1.0,0,0
1564,51.53656,-0.13518,-1.0,-0.5,0.5,,-1.0,1.0,0.5,0,0
1565,51.57004,0.07831,-0.5,,-1.0,,0.5,0.0,0.0,0,0
1566,51.48853,-0.14193,-0.5,-0.5,-2.0,,-0.5,0.0,-0.5,0,0
1567,51.51575,-0.18373,3.0,2.0,5.5,,1.5,1.5,2.0,0,0
1568,51.5202,-0.14513,0.0,-1.0,-1.5,,0.0,1.0,1.0,0,0
1569,51.42561,-0.12632,0.5,1.0,2.5,1.0,0.5,0.5,1.0,0,0
1570,51.50662,-0.03673,-3.0,-4.5,-1.0,,-1.0,2.5,3.0,0,0
1571,51.44327,-0.08872,-0.5,-0.5,-5.0,-4.5,0.0,-0.5,-0.5,0,0
1572,51.49467,-0.06644,-0.5,-0.5,-0.5,,-1.0,0.0,-0.5,0,0
1573,51.44199,-0.11638,-1.0,0.0,2.5,1.5,1.5,1.5,2.0,0,0
1574,51.47264,-0.08432,0.0,2.5,-3.5,,0.0,0.0,0.0,0,0
1575,51.49488,-0.00352,2.0,1.0,6.0,,-0.5,1.5,1.5,0,0
1576,51.46066,-0.11401,-1.0,1.0,-1.0,-3.0,-2.0,-1.0,-1.0,0,0
1577,51.49363,-0.03119,-3.0,-12.5,-3.0,,0.5,2.5,3.5,0,0
1578,51.54914,0.02512,-0.5,,0.0,,-1.0,-0.5,-0.5,0,0
1579,51.51123,0.00645,-0.5,,-1.0,,-0.5,1.0,1.0,0,0
1580,51.52842,-0.02344,0.0,,-3.5,,0.5,0.5,1.0,0,0
1581,51.50997,-0.02123,0.5,-1.5,-1.0,,0.0,-2.5,-1.5,0,0
1582,51.53281,0.01514,-2.0,,-3.5,,-2.0,-0.5,-1.0,0,0
1583,51.4544,-0.07748,1.0,1.0,0.0,,1.0,-0.5,-0.5,0,0
1584,51.54747,-0.12854,0.0,0.0,-0.5,,-0.5,-0.5,0.0,0,0
1585,51.54874,-0.10083,4.0,-0.5,-2.5,,2.0,8.0,9.0,0,0
1586,51.59063,0.00558,3.0,,0.5,,2.0,2.5,2.5,0,0
1587,51.43437,-0.16581,1.0,-0.5,0.5,1.0,0.5,0.0,0.0,0,0
1588,51.52723,-0.22166,1.0,-3.0,4.0,,-0.5,0.0,-0.5,0,0
1589,51.41799,-0.17573,1.0,0.0,-5.0,-1.5,1.5,1.5,2.5,0,0
1590,51.48092,-0.1914,0.5,-2.0,-2.0,-2.5,-0.5,0.0,0.0,0,0
1591,51.50745,-0.0766,0.5,-2.0,5.0,,3.0,0.0,0.0,0,0
1592,51.46454,-0.20133,4.0,-1.0,0.5,0.0,7.5,5.5,5.5,0,0
1593,51.50618,-0.10429,-1.0,-2.5,-1.5,,-1.5,-1.0,-1.0,0,0
1594,51.51345,-0.17615,-2.0,-3.0,-1.0,,0.0,-2.0,-1.0,0,0
1595,51.53255,-0.16455,-1.5,-0.5,0.0,,-1.0,-1.5,-2.0,0,0
1596,51.52381,-0.06664,1.0,1.5,3.5,,-1.0,-1.0,-1.0,0,0
1597,51.52254,-0.09433,-1.0,-1.5,2.5,,-1.5,1.0,1.0,0,0
1598,51.51474,-0.14844,0.5,0.0,-3.5,,-0.5,0.0,0.5,0,0
1599,51.54453,-0.13482,-2.0,0.5,-3.0,,-1.5,-0.5,-2.0,0,0
1600,51.50914,-0.03968,4.5,2.0,-1.0,,1.5,0.5,1.0,0,0
1601,51.54009,-0.17344,-1.5,-1.0,-0.5,,0.0,1.0,0.0,0,0
1602,51.48837,-0.08821,-0.5,0.0,3.0,,-0.5,0.0,0.0,0,0
1603,51.49718,-0.06939,-1.5,0.5,-1.5,,-1.0,-0.5,-0.5,0,0
1604,51.47515,-0.08727,0.0,0.5,-2.0,,-0.5,-1.0,-2.0,0,0
1605,51.45435,-0.13577,-0.5,-0.5,4.0,1.0,-1.0,0.0,1.0,0,0
1606,51.46318,-0.11697,1.0,-1.0,-2.0,3.5,0.0,-0.5,-0.5,0,0
1607,51.55166,0.02217,0.5,,2.0,,1.0,0.5,0.5,0,0
1608,51.53093,-0.02639,0.0,,0.0,,-0.5,0.0,0.5,0,0
1609,51.53532,0.01219,-1.0,,-1.0,,-1.0,0.5,1.0,0,0
1610,51.45691,-0.08043,-0.5,-2.5,1.5,,0.0,0.0,0.5,0,0
1611,51.56321,-0.07405,-1.0,,-0.5,,3.0,0.5,1.0,0,0
1612,51.54998,-0.13151,-1.0,1.0,2.0,,0.0,0.5,1.0,0,0
1613,51.55125,-0.10379,-1.0,0.0,0.0,,1.5,2.0,2.0,0,0
1614,51.54023,-0.22725,-1.5,3.0,-2.0,,0.0,-1.0,-0.5,0,0
1615,51.44334,-0.20071,-0.5,1.0,5.0,4.5,-0.5,0.0,0.0,0,0
1616,51.43689,-0.16877,-0.5,-0.5,0.0,-1.5,0.0,0.5,0.5,0,0
1617,51.52975,-0.22463,0.5,-3.5,3.5,,-0.5,-0.5,0.0,0,0
1618,51.4205,-0.17869,-3.0,-2.5,-3.0,-4.0,-3.0,-2.5,-3.5,0,0
1619,51.48343,-0.19436,2.5,-0.5,1.0,-1.5,-2.5,-1.0,-0.5,0,0
1620,51.46705,-0.20429,1.0,2.0,-1.0,12.5,0.5,1.0,0.5,1,0
1621,51.52923,-0.12168,1.5,1.0,-3.5,,2.5,0.0,0.5,0,0
1622,51.51597,-0.17911,-1.0,-1.5,0.5,,0.0,1.5,1.0,0,0
1623,51.51726,-0.1514,-1.0,-0.5,0.0,,-1.5,0.0,0.0,0,0
1624,51.50369,-0.043,-2.0,1.5,-1.0,,-2.0,-2.0,-2.5,0,0
1625,51.48606,-0.08064,-1.0,-0.5,1.5,,0.0,-0.5,-1.0,0,0
1626,51.4697,-0.09059,-1.0,0.0,0.5,,0.0,-1.0,-1.5,0,0
1627,51.56655,-0.11693,1.0,,3.5,,1.0,-0.5,-0.5,0,0
1628,51.57153,0.05228,0.0,,0.5,,-0.5,-1.0,-1.0,0,0
1629,51.5703,0.02459,-0.5,,3.0,,0.5,0.0,-0.5,0,0
1630,51.45205,-0.1282,0.0,1.5,0.5,2.0,0.5,0.0,0.5,0,0
1631,51.5785,-0.08718,-0.5,,3.5,,-0.5,-1.0,-1.0,0,0
1632,51.52863,-0.01882,0.5,,-2.5,,-0.5,-1.0,-1.0,0,0
1633,51.52988,0.00886,0.0,,-0.5,,-0.5,1.0,1.0,0,0
1634,51.5609,-0.06647,0.0,,-0.5,,0.5,2.5,2.5,0,0
1635,51.54895,-0.09621,-2.5,2.5,-1.5,,0.0,-3.0,-2.0,0,0
1636,51.5877,-0.0007,0.0,,1.0,,0.0,0.0,0.0,0,0
1637,51.53793,-0.21966,-1.0,-1.5,0.5,,0.0,0.5,0.5,0,0
1638,51.52745,-0.21704,0.0,1.5,-1.0,,-1.0,-0.5,0.0,0,0
1639,51.46159,-0.2076,0.5,2.0,0.5,0.5,-0.5,1.0,0.0,0,0
1640,51.52693,-0.1141,-1.5,-2.5,0.5,,-1.0,0.5,0.0,0,0
1641,51.56316,0.04267,0.0,,-2.0,,-0.5,-0.5,-0.5,0,0
1642,51.51496,-0.14382,0.0,-2.0,-4.0,,1.5,-2.0,-2.0,0,0
1643,51.5062,-0.04596,0.5,0.5,2.0,,3.0,3.5,3.0,0,0
1644,51.48858,-0.08359,1.0,0.0,0.5,,1.5,1.0,2.0,0,0
1645,51.48985,-0.05592,-1.0,-1.0,-2.0,,-1.5,-2.0,-2.0,0,0
1646,51.47221,-0.09354,-0.5,-1.5,2.0,,0.5,1.5,1.5,0,0
1647,51.45456,-0.13116,0.0,-0.5,-0.5,-1.0,0.0,-1.5,-1.0,0,0
1648,51.45585,-0.10349,1.5,-2.0,5.0,3.5,-1.0,0.0,1.0,0,0
1649,51.56193,0.01498,1.0,,0.5,,1.0,1.5,1.5,0,0
1650,51.53114,-0.02178,0.0,,-1.5,,-0.5,0.0,-1.5,0,0
1651,51.54748,-0.0118,1.0,,0.0,,0.0,1.0,1.0,0,0
1652,51.53239,0.00591,-1.5,,-3.5,,0.0,0.5,1.0,0,0
1653,51.54623,-0.0395,0.0,,1.0,,1.0,-1.0,-0.5,0,0
1654,51.54929,0.08804,1.0,,0.5,,0.5,0.5,0.5,0,0
1655,51.56342,-0.06943,0.5,,-2.0,,-0.5,-1.0,-2.0,0,0
1656,51.54265,-0.118,-0.5,-2.5,-2.0,,0.0,-0.5,-1.0,0,0
1657,51.57577,-0.03045,-1.0,,-5.5,,0.0,-0.5,-1.0,0,0
1658,51.55146,-0.09917,0.5,-1.5,-1.0,,-1.0,0.0,0.0,0,0
1659,51.59021,-0.00365,-0.5,,-2.5,,-1.0,0.0,0.5,0,0
1660,51.54045,-0.22263,0.5,-2.0,1.5,,0.0,-0.5,-0.5,0,0
1661,51.42956,-0.15528,-0.5,-1.5,-1.0,-1.0,-0.5,0.0,0.0,0,0
1662,51.52996,-0.22001,-1.0,-0.5,-0.5,,0.0,1.0,0.0,0,0
1663,51.4937,-0.2016,-2.0,3.5,-1.5,,-1.5,-2.5,-2.5,0,0
1664,51.4641,-0.21056,-1.5,-2.0,1.5,-2.5,1.5,0.5,1.5,0,0
1665,51.46965,-0.14891,0.0,-0.5,-2.0,-5.0,0.0,-1.0,-0.5,0,0
1666,51.52944,-0.11706,2.0,0.5,-1.0,,1.0,3.0,3.0,0,0
1667,51.4873,-0.11128,-1.5,1.0,1.0,,0.0,-1.5,-1.0,0,0
1668,51.50864,-0.16561,0.0,-0.5,3.0,,2.0,3.0,3.0,0,0
1669,51.56752,0.08125,-1.0,,-0.5,,-0.5,-0.5,-0.5,0,0
1670,51.48602,-0.13897,-0.5,0.5,-0.5,,-1.0,-1.0,0.0,0,0
1671,51.51747,-0.14678,-1.0,0.5,0.5,,-0.5,0.0,-1.0,0,0
1672,51.5039,-0.03839,1.0,-1.5,3.5,,1.0,1.0,1.0,0,0
1673,51.4231,-0.12336,0.0,3.5,4.5,5.5,0.0,-0.5,0.0,0,0
1674,51.48312,-0.08691,-1.5,-0.5,0.5,,-1.0,-1.0,-1.0,0,0
1675,51.48754,-0.04835,-0.5,-2.0,-1.0,,-0.5,-0.5,-0.5,0,0
1676,51.46991,-0.08598,-0.5,0.0,0.0,,-2.5,-2.0,-2.5,0,0
1677,51.43947,-0.11343,0.5,-1.5,-3.5,-3.0,0.5,0.0,-0.5,0,0
1678,51.4491,-0.13447,-0.5,1.5,-2.0,1.0,-1.0,0.5,0.0,0,0
1679,51.45354,-0.09592,0.0,-1.5,-2.0,-2.0,0.5,0.0,-1.0,0,0
1680,51.55962,0.02255,2.0,,-1.0,,1.0,2.0,2.0,0,0
1681,51.49111,-0.02824,6.0,16.0,6.5,,2.5,-0.5,-1.0,1,0
1682,51.53008,0.01347,2.0,,1.0,,2.0,1.0,2.0,0,0
1683,51.50871,0.0094,-0.5,,1.5,,-0.5,0.0,0.0,0,0
1684,51.55797,-0.07275,-2.0,,0.5,,-0.5,-2.0,-0.5,0,0
1685,51.50746,-0.01828,-0.5,1.5,1.0,,-0.5,0.5,1.5,0,0
1686,51.54035,-0.11042,1.0,-1.0,4.0,,0.0,0.5,0.0,0,0
1687,51.5879,0.00392,-0.5,,-1.5,,1.0,0.0,-1.0,0,0
1688,51.58914,0.03163,0.0,,-5.5,,-1.5,-0.5,-0.5,0,0
1689,51.53499,-0.22594,0.0,-0.5,-3.5,,-1.0,0.5,-0.5,0,0
1690,51.42726,-0.14772,0.0,-1.0,0.5,1.0,0.0,0.0,0.0,0,0
1691,51.41525,-0.17739,-2.0,1.0,-4.0,-0.5,-2.0,-1.5,-1.0,0,0
1692,51.4914,-0.19402,-1.0,1.5,-6.5,,-1.0,0.5,1.0,0,0
1693,51.46181,-0.20298,-0.5,1.5,-1.0,-1.5,-2.0,0.0,0.0,0,0
1694,51.52399,-0.12038,1.0,1.5,3.5,,0.0,0.0,0.5,0,0
1695,51.50634,-0.15803,4.5,2.0,2.5,,2.0,4.5,5.0,0,0
1696,51.50641,-0.04134,-1.0,-2.0,0.0,,0.0,0.5,1.0,0,0
1697,51.50367,-0.10133,1.0,-0.5,1.5,,0.0,1.5,2.5,0,0
1698,51.48564,-0.08987,2.0,0.5,-0.5,,2.0,1.5,2.0,0,0
1699,51.53485,-0.17214,-1.0,-0.5,-4.0,,-1.0,-1.5,0.0,0,0
1700,51.52129,-0.06368,-0.5,-1.5,1.5,,0.0,1.0,0.5,0,0
1701,51.53356,-0.19986,1.0,-1.0,-2.0,,-0.5,1.0,1.0,0,0
1702,51.52002,-0.09138,1.0,2.0,-3.0,,-0.5,-1.0,-1.5,0,0
1703,51.54683,-0.1424,-0.5,-0.5,0.0,,-1.0,-0.5,0.0,0,0
1704,51.49006,-0.0513,-1.0,1.0,1.0,,-0.5,0.5,0.5,0,0
1705,51.48464,-0.22503,0.0,0.0,4.5,,1.0,0.5,1.5,0,0
1706,51.54554,-0.17013,1.0,-0.5,-1.0,,1.0,0.5,1.0,0,0
1707,51.56269,0.09176,0.0,,4.0,,0.5,1.0,1.0,0,0
1708,51.47243,-0.08893,0.5,-0.5,-0.5,,2.5,3.0,3.5,0,0
1709,51.50102,-0.21511,0.5,-1.5,0.5,,0.5,1.0,0.0,0,0
1710,51.45162,-0.13743,0.5,-0.5,0.0,0.0,0.5,-0.5,0.0,0,0
1711,51.45606,-0.09888,0.0,-1.5,-2.5,-2.0,0.5,0.0,0.0,0,0
1712,51.56213,0.01959,-0.5,,-2.5,,-0.5,0.5,0.5,0,0
1713,51.4381,-0.19941,0.5,1.5,2.5,4.0,0.5,1.0,0.0,0,0
1714,51.54141,-0.02897,-1.0,,1.5,,-1.0,0.0,-1.0,0,0
1715,51.5326,0.01052,-0.5,,4.0,,-0.5,-0.5,-0.5,0,0
1716,51.52881,0.0441,-0.5,,0.0,,-0.5,-0.5,0.0,0,0
1717,51.45448,-0.18948,-0.5,-1.5,4.0,-2.0,0.5,-0.5,-0.5,0,0
1718,51.56048,-0.07571,1.0,,-0.5,,2.0,0.5,0.5,0,0
1719,51.54286,-0.11338,-1.0,-0.5,0.5,,-1.5,-1.0,-1.0,0,0
1720,51.54413,-0.08567,-1.0,4.5,1.5,,-1.0,1.5,0.5,0,0
1721,51.59042,0.00096,-1.0,,-1.0,,-2.0,1.0,1.0,0,0
1722,51.59166,0.02867,1.0,,-8.0,,-0.5,1.0,1.0,0,0
1723,51.5375,-0.22891,0.0,2.0,2.5,,0.5,0.0,-1.0,0,0
1724,51.42978,-0.15067,-1.5,0.5,0.0,-1.5,-1.5,0.5,0.5,0,0
1725,51.41777,-0.18034,5.0,1.5,-3.0,0.5,3.0,4.5,5.0,0,0
1726,51.49392,-0.19698,-0.5,-1.0,-1.5,,0.0,0.0,-0.5,0,0
1727,51.46432,-0.20594,1.0,-2.5,2.5,-1.5,3.0,2.5,3.0,0,0
1728,51.5265,-0.12334,-0.5,0.5,3.5,,-0.5,0.0,0.0,0,0
1729,51.50886,-0.16099,1.0,4.0,1.0,,3.5,0.0,-0.5,0,0
1730,51.51014,-0.13329,-2.0,2.5,-0.5,,0.0,0.5,1.0,0,0
1731,51.56885,-0.12451,0.0,,1.0,,0.0,0.5,0.5,0,0
1732,51.57697,0.05561,-1.0,,-1.0,,-1.0,-1.0,-1.0,0,0
1733,51.56757,-0.15224,-1.0,,0.5,,-0.5,-1.0,-0.5,0,0
1734,51.57261,0.01702,-2.0,,0.0,,-1.5,0.0,-1.5,0,0
1735,51.48334,-0.0823,1.0,-0.5,3.0,,2.0,1.0,1.0,0,0
1736,51.48461,-0.05462,0.5,1.5,1.5,,0.0,-0.5,0.0,0,0
1737,51.44932,-0.12986,1.0,0.0,-1.5,-0.5,2.0,1.5,1.0,0,0
1738,51.4506,-0.10219,0.5,-1.0,-3.5,-0.5,0.0,1.5,0.5,0,0
1739,51.55669,0.01627,-0.5,,-1.5,,-1.0,-2.0,-2.0,0,0
1740,51.53911,-0.0214,-0.5,,4.5,,1.5,3.5,2.0,0,0
1741,51.58562,-0.04689,-2.0,,-6.0,,-1.5,-0.5,-1.5,0,0
1742,51.5265,0.05166,0.0,,0.5,,0.0,-0.5,0.5,0,0
1743,51.55818,-0.06813,-0.5,,0.0,,0.5,2.5,1.5,0,0
1744,51.53741,-0.1167,-1.0,1.0,-4.0,,-1.5,-1.0,-1.0,0,0
1745,51.56547,0.03511,-0.5,,0.5,,-0.5,0.0,0.0,0,0
1746,51.54183,-0.0781,-0.5,0.0,0.0,,0.0,-1.0,-0.5,0,0
1747,51.58934,0.03624,2.0,,2.0,,-1.5,-0.5,0.0,0,0
1748,51.5352,-0.22132,-1.0,-1.5,1.0,,0.0,0.0,0.0,0,0
1749,51.42432,-0.15398,1.0,-0.5,2.5,1.5,0.5,1.5,1.5,0,0
1750,51.51883,-0.23125,0.5,1.0,1.5,,2.5,1.0,1.0,0,0
1751,51.48846,-0.20029,0.0,-1.5,2.0,,1.0,1.0,0.0,0,0
1752,51.5242,-0.11576,0.0,1.5,2.5,,0.0,-0.5,0.5,0,0
1753,51.5034,-0.1643,0.0,1.0,-2.5,,0.5,0.5,0.5,0,0
1754,51.50784,-0.12571,3.0,-1.0,-2.5,,2.0,0.0,0.5,0,0
1755,51.55293,-0.00848,0.5,,-3.5,,0.5,-3.0,0.5,0,0
1756,51.51668,-0.04854,0.0,0.0,4.5,,0.0,1.0,0.5,0,0
1757,51.54854,-0.04707,0.0,,1.0,,0.5,-1.0,-1.0,0,0
1758,51.48585,-0.08525,1.0,-1.0,-1.0,,0.0,0.0,0.0,0,0
1759,51.56926,0.0015,0.5,,-3.5,,-0.5,0.0,-1.0,0,0
1760,51.48712,-0.05758,0.5,-0.5,0.5,,1.0,1.0,0.5,0,0
1761,51.57808,-0.03802,0.0,,-2.0,,-0.5,-1.5,-1.5,0,0
1762,51.4827,-0.09614,0.0,0.0,2.5,,0.0,-0.5,-1.5,0,0
1763,51.45183,-0.13282,1.0,0.5,0.5,0.5,1.0,0.0,-1.0,0,0
1764,51.45312,-0.10515,-2.0,-2.0,-4.5,1.0,-1.0,-1.5,-1.5,0,0
1765,51.5592,0.01331,0.5,,4.5,,0.0,0.0,0.0,0,0
1766,51.54162,-0.02436,-0.5,,-1.0,,-1.0,0.5,1.0,0,0
1767,51.48078,-0.13767,-2.0,2.0,-1.0,-5.0,-1.0,-1.0,-1.5,0,0
1768,51.54287,0.00333,0.0,,-3.5,,-1.0,-0.5,-0.5,0,0
1769,51.47194,-0.15648,0.0,1.0,0.5,0.5,-1.0,2.0,2.0,0,0
1770,51.58938,-0.02213,0.0,,0.5,,-0.5,-1.0,0.0,0,0
1771,51.49276,-0.10796,0.5,1.0,2.5,,-0.5,0.5,0.0,0,0
1772,51.54657,0.08638,1.5,,3.0,,1.5,2.0,1.5,0,0
1773,51.56983,0.07369,1.0,,3.0,,1.5,1.0,1.5,0,0
1774,51.48832,-0.14654,2.5,-0.5,-1.5,3.0,3.5,2.0,2.5,0,0
1775,51.52901,0.04871,0.0,,1.5,,0.0,-0.5,-0.5,0,0
1776,51.56069,-0.07109,-0.5,,-0.5,,-1.0,-0.5,-1.0,0,0
1777,51.4254,-0.13093,-2.5,1.5,-4.5,-1.0,-2.5,0.0,-1.0,0,0
1778,51.53992,-0.11966,0.5,-1.0,0.5,,1.0,1.0,0.5,0,0
1779,51.44621,-0.08245,0.5,0.5,4.5,3.0,0.0,1.0,2.0,0,0
1780,51.54434,-0.08105,1.0,-1.0,2.0,,0.0,-0.5,-1.5,0,0
1781,51.44177,-0.12099,0.0,-0.5,-1.5,1.0,0.5,0.0,0.5,0,0
1782,51.53772,-0.22428,0.0,0.5,0.5,,-0.5,0.0,0.5,0,0
1783,51.50368,0.0153,1.0,,4.0,,0.0,1.0,0.5,0,0
1784,51.42683,-0.15694,-1.0,0.0,3.5,1.0,-1.0,0.5,1.0,0,0
1785,51.49342,-0.03581,0.5,-0.5,3.0,,1.0,1.0,1.0,0,0
1786,51.41044,-0.16686,0.5,1.0,1.5,3.0,0.5,0.0,-0.5,0,0
1787,51.51416,0.01272,0.5,,1.5,,0.5,2.0,1.0,0,0
1788,51.49097,-0.20325,0.5,-3.0,5.0,,2.5,0.5,1.0,0,0
1789,51.50977,-0.02584,0.5,-2.0,-6.0,,0.0,1.0,1.5,0,0
1790,51.47459,-0.21318,0.5,0.5,-0.5,-1.0,0.0,0.5,1.0,0,0
1791,51.52672,-0.11872,1.0,-1.0,-2.0,,-0.5,0.0,-1.0,0,0
1792,51.50591,-0.16727,2.0,1.5,4.0,,-2.0,2.0,1.5,0,0
1793,51.51036,-0.12867,-1.0,0.5,-1.0,,-1.5,-1.0,-1.0,0,0
1794,51.51438,-0.04097,0.0,1.5,-2.0,,-0.5,-1.0,-0.5,0,0
1795,51.48482,-0.05001,-1.0,-1.0,2.5,,0.0,-1.5,-1.0,0,0
1796,51.4804,-0.08857,-1.0,0.5,2.5,,-0.5,-0.5,-0.5,0,0
1797,51.45082,-0.09758,0.5,1.5,1.0,4.0,0.0,-0.5,0.0,0,0
1798,51.55689,0.02088,0.0,,2.0,,0.5,-1.0,-1.0,0,0
1799,51.51478,-0.09008,-0.5,0.0,-1.5,,0.0,-1.0,-1.0,0,0
1800,51.53617,-0.02768,-0.5,,-2.0,,0.5,-0.5,-1.5,0,0
1801,51.50597,-0.1089,0.0,1.0,-0.5,,-1.0,0.0,-1.0,0,0
1802,51.54056,0.0109,-1.5,,2.0,,-1.0,-1.0,-1.0,0,0
1803,51.53233,-0.16917,-1.0,2.0,-1.5,,-0.5,1.0,0.0,0,0
1804,51.52674,-0.06036,-1.0,0.5,-3.5,,-1.0,-0.5,-1.0,0,0
1805,51.53104,-0.1969,-0.5,1.0,3.5,,-0.5,1.5,2.0,0,0
1806,51.52233,-0.09895,-1.0,2.5,3.5,,-1.0,0.0,0.0,0,0
1807,51.58269,-0.05318,0.5,,0.5,,0.5,2.0,2.0,0,0
1808,51.58708,-0.01456,0.5,,3.5,,-0.5,2.0,1.0,0,0
1809,51.48213,-0.22207,0.5,-2.0,2.0,,0.0,0.0,-1.0,0,0
1810,51.54303,-0.16717,-1.0,0.0,-0.5,,-1.0,-1.0,0.0,0,0
1811,51.52357,0.04538,-1.0,,-4.5,,-1.0,-2.0,-0.5,0,0
1812,51.53762,-0.11208,1.5,-1.5,3.0,,1.0,1.5,2.0,0,0
1813,51.49851,-0.21214,0.5,0.0,3.5,,1.5,0.5,1.5,0,0
1814,51.53889,-0.08438,0.0,1.5,-3.0,,-0.5,-0.5,-1.0,0,0
1815,51.42453,-0.14937,-0.5,-1.0,1.0,-3.0,0.0,0.0,0.5,0,0
1816,51.40815,-0.1593,0.0,2.0,1.0,0.0,0.0,1.0,1.5,0,0
1817,51.43558,-0.19644,-1.0,5.0,2.0,7.0,-2.0,-1.5,-1.5,0,0
1818,51.48867,-0.19567,0.0,1.5,-2.0,,0.0,-0.5,0.5,0,0
1819,51.47229,-0.2056,-0.5,-1.0,2.0,-0.5,0.0,-1.0,-1.0,0,0
1820,51.50361,-0.15969,0.0,-2.0,1.0,,0.5,-1.0,-0.5,0,0
1821,51.45197,-0.18652,0.5,-1.0,3.0,-0.5,0.5,0.0,0.5,0,0
1822,51.5049,-0.13198,-1.5,1.0,2.5,,-0.5,2.5,3.5,0,0
1823,51.51689,-0.04393,-1.0,-1.0,2.0,,-1.0,1.0,0.0,0,0
1824,51.49612,-0.09246,-1.5,-1.0,2.5,,0.0,2.5,1.5,0,0
1825,51.48733,-0.05296,1.0,-1.0,4.0,,0.0,2.0,1.0,0,0
1826,51.48356,-0.01939,-1.0,-7.5,3.5,,0.0,-0.5,-1.5,0,0
1827,51.55997,0.09009,1.0,,0.5,,1.0,1.0,1.0,0,0
1828,51.48291,-0.09152,0.5,-1.0,1.5,,1.5,-1.0,-1.0,0,0
1829,51.4621,-0.14003,0.5,-2.0,-4.5,-2.5,2.0,-2.0,-2.0,0,0
1830,51.45333,-0.10053,-1.0,-1.0,-5.0,-5.0,-0.5,-1.0,-0.5,0,0
1831,51.55941,0.01793,-0.5,,1.0,,-1.0,-1.0,-1.0,0,0
1832,51.53869,-0.03064,-0.5,,-1.5,,1.5,1.0,0.0,0,0
1833,51.54308,0.00795,0.5,,-2.0,,0.0,1.0,1.0,0,0
1834,51.5852,-0.05613,-1.5,,-3.0,,-2.0,-3.0,-3.5,0,0
1835,51.56633,-0.12155,0.5,,-3.5,,0.5,1.0,1.0,0,0
1836,51.57446,0.05856,1.0,,2.5,,0.0,-0.5,-0.5,0,0
1837,51.56506,-0.14928,1.5,,1.5,,1.5,1.5,1.0,0,0
1838,51.57009,0.01997,-0.5,,1.5,,-0.5,-2.0,-0.5,0,0
1839,51.58959,-0.01751,-0.5,,-4.0,,-1.0,-2.0,-1.5,0,0
1840,51.52609,0.04244,1.0,,1.0,,1.0,0.5,1.0,0,0
1841,51.57096,-0.0783,1.0,,2.5,,2.5,1.0,0.0,0,0
1842,51.54014,-0.11504,-1.0,-1.5,0.5,,0.0,0.5,0.0,0,0
1843,51.54141,-0.08733,0.0,-2.5,1.0,,0.0,3.0,3.0,0,0
1844,51.42705,-0.15233,1.0,-1.5,-2.0,-3.0,2.0,-1.0,-1.0,0,0
1845,51.41066,-0.16225,-1.0,-0.5,-4.0,-4.0,-2.0,-2.0,-1.0,0,0
1846,51.49119,-0.19863,1.0,2.5,-2.0,,1.0,2.5,1.5,0,0
1847,51.47481,-0.20856,-1.0,0.0,2.0,-2.5,0.5,-1.0,0.0,0,0
1848,51.53699,-0.12594,1.0,-0.5,1.5,,2.5,-0.5,0.0,0,0
1849,51.50613,-0.16265,0.5,-1.5,3.5,,4.5,0.0,1.0,0,0
1850,51.50741,-0.13494,1.0,0.5,2.0,,1.0,-1.0,-2.0,0,0
1851,51.51144,-0.04725,-1.0,-2.0,0.0,,-1.0,-1.0,-2.0,0,0
1852,51.49382,-0.08489,-0.5,-1.5,-3.0,,-1.5,-1.0,-1.0,0,0
1853,51.47746,-0.09484,-1.0,-1.5,1.5,,-1.0,1.0,0.0,0,0
1854,51.4598,-0.13246,1.5,-1.0,-1.0,-2.0,0.0,0.5,1.0,0,0
1855,51.53638,-0.02307,-1.0,,2.0,,-2.0,-1.0,-2.0,0,0
1856,51.53763,0.00462,-2.0,,-2.0,,-0.5,-0.5,-0.5,0,0
1857,51.5829,-0.04856,0.5,,6.0,,0.5,4.5,3.5,0,0
1858,51.58415,-0.02084,1.0,,-4.5,,-1.5,1.0,0.0,0,0
1859,51.55041,-0.00552,0.5,,0.0,,0.0,-1.0,-1.0,0,0
1860,51.52377,0.05,3.0,,7.0,,3.0,3.0,2.0,0,0
1861,51.54602,-0.04412,2.5,,-0.5,,3.5,0.0,0.5,0,0
1862,51.56865,-0.07073,-0.5,,-1.0,,0.0,0.5,0.0,0,0
1863,51.56675,0.00446,-0.5,,-5.0,,-2.0,0.0,-1.0,0,0
1864,51.5391,-0.07976,-0.5,-0.5,1.0,,-1.0,-0.5,-1.0,0,0
1865,51.54569,-0.22394,-1.0,-4.0,-1.0,,-0.5,-0.5,0.0,0,0
1866,51.46935,-0.21187,1.0,0.0,-2.0,1.5,0.5,0.0,0.0,0,0
1867,51.53468,-0.11836,0.0,0.0,-0.5,,0.5,0.0,0.5,0,0
